condition,ds_name,loss,strong_model,weak_model,gt_fraction_requested,gt_fraction_actual,gt_seed,seed,lr,accuracy,run_dir
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.1,0.09991514637250742,2,2,5e-05,0.6901193025390028,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2,0.1,0.09991514637250742,1,1,1e-05,0.5995717344753747,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2,0.1,0.09991514637250742,0,0,1e-05,0.5931477516059958,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2,0.1,0.09991514637250742,2,2,1e-05,0.6188436830835118,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.1,0.09991514637250742,1,1,1e-05,0.5977363107984093,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.1,0.09991514637250742,0,0,1e-05,0.5983481186907311,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.1,0.09991514637250742,2,2,1e-05,0.598959926583053,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.1,0.09991514637250742,1,1,1e-05,0.588865096359743,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.1,0.09991514637250742,0,0,1e-05,0.6185377791373509,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.1,0.09991514637250742,2,2,1e-05,0.6200672988681554,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.1,0.09991514637250742,1,1,1e-05,0.5937595594983175,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.1,0.09991514637250742,0,0,1e-05,0.643927806668706,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.1,0.09991514637250742,2,2,1e-05,0.6099724686448456,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-xl
mixing,boolq,xent,gpt2,gpt2,0.1,0.09991514637250742,1,1,5e-05,0.6488222698072805,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2,gpt2,0.1,0.09991514637250742,0,0,5e-05,0.6457632303456715,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2,gpt2,0.1,0.09991514637250742,2,2,5e-05,0.6641174671153258,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.1,0.09991514637250742,1,1,1e-05,0.6567757724074641,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.1,0.09991514637250742,0,0,1e-05,0.637503823799327,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.1,0.09991514637250742,2,2,1e-05,0.6622820434383604,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2-large,0.1,0.09991514637250742,1,1,1e-05,0.6225145304374426,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-large,0.1,0.09991514637250742,0,0,1e-05,0.7252982563475069,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-large,0.1,0.09991514637250742,2,2,1e-05,0.6922606301621291,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-medium,0.1,0.09991514637250742,1,1,1e-05,0.6833894157234628,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-large,gpt2-medium,0.1,0.09991514637250742,0,0,1e-05,0.6720709697155093,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-large,gpt2-medium,0.1,0.09991514637250742,2,2,1e-05,0.6940960538390946,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2,0.1,0.09991514637250742,1,1,5e-05,0.6705414499847048,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2,0.1,0.09991514637250742,0,0,5e-05,0.6469868461303151,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2,0.1,0.09991514637250742,2,2,5e-05,0.6824717038849801,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.1,0.09991514637250742,1,1,5e-05,0.6812480881003365,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.1,0.09991514637250742,0,0,5e-05,0.6873661670235546,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.1,0.09991514637250742,2,2,5e-05,0.7148975221780361,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2,0.1,0.09991514637250742,1,1,1e-05,0.6509635974304069,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2,0.1,0.09991514637250742,0,0,1e-05,0.6402569593147751,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2,0.1,0.09991514637250742,2,2,1e-05,0.6757418170694401,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2-large,0.1,0.09991514637250742,1,1,1e-05,0.6258794738452126,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-large,0.1,0.09991514637250742,0,0,1e-05,0.734781278678495,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-large,0.1,0.09991514637250742,2,2,1e-05,0.6940960538390946,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.1,0.09991514637250742,1,1,1e-05,0.6904252064851637,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.1,0.09991514637250742,0,0,1e-05,0.669929642092383,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.1,0.09991514637250742,2,2,1e-05,0.7207096971550933,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.1,0.09991514637250742,1,1,1e-05,0.7341694707861731,results/data/naive_mixing/010/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-xl
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.1,0.09991514637250742,0,0,1e-05,0.7571122667482411,results/data/naive_mixing/010/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-xl
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.1,0.09991514637250742,2,2,1e-05,0.7176506576934842,results/data/naive_mixing/010/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.1-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2,gpt2,0.25,0.24989393296563428,1,1,5e-05,0.6151728357295809,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2,gpt2,0.25,0.24989393296563428,0,0,5e-05,0.6111960844294891,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2,gpt2,0.25,0.24989393296563428,2,2,5e-05,0.6182318751911899,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.25,0.24989393296563428,1,1,1e-05,0.6072193331293974,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.25,0.24989393296563428,0,0,1e-05,0.5949831752829612,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.25,0.24989393296563428,2,2,1e-05,0.61486693178342,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2-large,0.25,0.24989393296563428,1,1,1e-05,0.5726521872132151,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-large,0.25,0.24989393296563428,0,0,1e-05,0.5882532884674212,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-large,0.25,0.24989393296563428,2,2,1e-05,0.6133374120526155,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.25,0.24989393296563428,1,1,1e-05,0.5998776384215356,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.25,0.24989393296563428,0,0,1e-05,0.6121137962679719,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.25,0.24989393296563428,2,2,1e-05,0.6234322422759253,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2,0.25,0.24989393296563428,1,1,5e-05,0.6448455185071887,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2,0.25,0.24989393296563428,0,0,5e-05,0.6203732028143163,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2,0.25,0.24989393296563428,2,2,5e-05,0.6102783725910065,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.25,0.24989393296563428,1,1,5e-05,0.6313857448761089,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.25,0.24989393296563428,0,0,5e-05,0.6488222698072805,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.25,0.24989393296563428,2,2,5e-05,0.673294585500153,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2,0.25,0.24989393296563428,1,1,1e-05,0.611807892321811,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2,0.25,0.24989393296563428,0,0,1e-05,0.5995717344753747,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2,0.25,0.24989393296563428,2,2,1e-05,0.6017130620985011,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.25,0.24989393296563428,1,1,1e-05,0.5977363107984093,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.25,0.24989393296563428,0,0,1e-05,0.5940654634444784,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.25,0.24989393296563428,2,2,1e-05,0.6026307739369838,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.25,0.24989393296563428,1,1,1e-05,0.6096665646986846,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.25,0.24989393296563428,0,0,1e-05,0.6075252370755583,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.25,0.24989393296563428,2,2,1e-05,0.6026307739369838,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.25,0.24989393296563428,1,1,1e-05,0.6059957173447538,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.25,0.24989393296563428,0,0,1e-05,0.6212909146527991,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.25,0.24989393296563428,2,2,1e-05,0.6163964515142245,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-xl
